|id                  |asig_new            |division_id         |depto_id            |asig_id                                                                                             |p15        |p15_just                                                                                            |
|1831                |541                 |5                   |30                  |CALIDAD                                                                                             |1          |Aborda los temas necesarios para cumplir con el objetivo de la materia                              |
|1832                |547                 |5                   |30                  |DESARROLLO EMPRESARIAL                                                                              |1          |Muy adecuado                                                                                        |
|1833                |564                 |5                   |30                  |OPTIMIZACION DE OPERACIONES                                                                         |2          |Hay que actualizarlos                                                                               |
|1834                |540                 |5                   |30                  |ANALlSIS FINANCIERO                                                                                 |1          |acorde a lo actual                                                                                  |
|1835                |575                 |5                   |30                  |DESARROLLO DE HABILlDADES DIRECTIVAS                                                                |1          |Cubre la demanda laboral                                                                            |
|1836                |551                 |5                   |30                  |ENVASE Y EMBALAJE                                                                                   |1          |el contenido es adecuado                                                                            |
|1837                |576                 |5                   |30                  |LEGISLACION INDUSTRIAL                                                                              |1          |Porque permite a los alumnos conocer los aspectos teóricos y aplicarlos mediante una aplicación prác|
|1838                |573                 |5                   |30                  |TEMAS SELECTOS DE LOGISTICA Y SISTEMAS                                                              |1          |Cumple con el objetivo de la carrera                                                                |
|1839                |546                 |5                   |30                  |DESARROLLO DE HABILIDADES DIRECTIVAS                                                                |1          |el contenido es adecuado                                                                            |
|1840                |546                 |5                   |30                  |DESARROLLO DE HABILIDADES DIRECTIVAS                                                                |1          |Cubre todos los aspectos básicos de la Industria del Envase y el Embalaje                           |
|1841                |546                 |5                   |30                  |DESARROLLO DE HABILIDADES DIRECTIVAS                                                                |1          |Toca los temas más importantes.                                                                     |
|1842                |547                 |5                   |30                  |DESARROLLO EMPRESARIAL                                                                              |1          |el programa sigue estando vigente                                                                   |
|1843                |547                 |5                   |30                  |DESARROLLO EMPRESARIAL                                                                              |2          |CONSIDERO QUE HAY QUE DAR MAS TEMAS Y CON MAS ESTUDIO DE CASOS                                      |
|1844                |547                 |5                   |30                  |DESARROLLO EMPRESARIAL                                                                              |1          |Si                                                                                                  |
|1845                |547                 |5                   |30                  |DESARROLLO EMPRESARIAL                                                                              |1          |el contenido es adecuado                                                                            |
|1846                |551                 |5                   |30                  |ENVASE Y EMBALAJE                                                                                   |1          |SI CUENTA CON LOS TEMAS PROPIOS DE LA MATERIA                                                       |
|1847                |570                 |5                   |30                  |SEGURIDAD INDUSTRIAL                                                                                |1          |Se cubren todos los aspectos importantes relacionados al desarrollo de las empresas                 |
|1848                |570                 |5                   |30                  |SEGURIDAD INDUSTRIAL                                                                                |2          |Falta actualizarlo a nuevas metodologías de emprendimiento                                          |
|1849                |558                 |5                   |30                  |INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD                                                               |2          |Es una materia de suma importancia para la vida laboral de los estudiantes, pero no incluye metodolo|
|1850                |558                 |5                   |30                  |INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD                                                               |1          |Cubre todos los aspectos importantes de la Industria del Envase y el Embalaje                       |
|1851                |558                 |5                   |30                  |INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD                                                               |1          |Se abordan los temas requeridos                                                                     |
|1852                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |2          |Se ajustan los tiempos y la planeación para cumplir los objetivos                                   |
|1853                |577                 |5                   |30                  |SISTEMAS DE PLANEACION                                                                              |1          |Si, quizá daría más tiempo para la asignatura                                                       |
|1854                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Es adecuado                                                                                         |
|1855                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Cubre con los objetivos de la misma                                                                 |
|1856                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Se brinda con las competencias necesarias para que los alumnos se desarrollen en cualquier lugar    |
|1857                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Pues integra conocimientos antecedentes e introduce a los conocimientos futuros                     |
|1858                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Tiene las bases y conocimientos necesarios para resolver cualquier problema de Evaluación de proyect|
|1859                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |el temario es adecuado                                                                              |
|1860                |557                 |5                   |30                  |INGENIERIA ECONOMICA                                                                                |1          |Es una materia introductoria a la evaluación de proyectos y proporciona herramientas para ello      |
|1861                |569                 |5                   |30                  |RELACIONES LABORALES Y ORGANIZACIONALES                                                             |1          |El programa de estudios es congruente con los objetivos de la materia                               |
|1862                |569                 |5                   |30                  |RELACIONES LABORALES Y ORGANIZACIONALES                                                             |1          |Se brinda con las competencias necesarias para que los alumnos se desarrollen en cualquier lugar    |
|1863                |561                 |5                   |30                  |INVESTIGACION DE OPERACIONES II                                                                     |1          |Porque permite a los alumnos conocer los aspectos teóricos y aplicarlos mediante una aplicación prác|
|1864                |561                 |5                   |30                  |INVESTIGACION DE OPERACIONES II                                                                     |2          |Porque es lo que creo                                                                               |
|1865                |561                 |5                   |30                  |INVESTIGACION DE OPERACIONES II                                                                     |2          |La parte legal es buena, pienso que debería aumentarse las horas de temas  e trabajo en equipo      |
|1866                |553                 |5                   |30                  |ESTADISTICA APLICADA                                                                                |2          |Solo distribución de horas, más peso a lo personal y equipo                                         |
|1867                |553                 |5                   |30                  |ESTADISTICA APLICADA                                                                                |1          |El contenido es congruente con los objetivos-                                                       |
|1868                |553                 |5                   |30                  |ESTADISTICA APLICADA                                                                                |2          |Me parece que el programa debería incluir un apartado para el uso del software de simulación.       |
|1869                |553                 |5                   |30                  |ESTADISTICA APLICADA                                                                                |1          |El programa de estudios comprende temas que son aplicables en la vida laboral.                      |
|1870                |572                 |5                   |30                  |SISTEMAS DE CALIDAD                                                                                 |2          |Cumple con el mínimo indispensable, bibliografía actualizada, forma de exposición, etcétera. Falta a|
|1871                |572                 |5                   |30                  |SISTEMAS DE CALIDAD                                                                                 |2          |El contenido temático es mayor al que se tiene establecido para el curso, es necesario suprimir algu|
|1872                |567                 |5                   |30                  |PROCESOS INDUSTRIALES                                                                               |1          |Es un temario amplio y muy bueno. yo regresaría temas de pronósticos y previos de Estadística       |
|1873                |567                 |5                   |30                  |PROCESOS INDUSTRIALES                                                                               |1          |Son programas de estudio, cuyos temas son prácticos en la vida laboral de un profesionista          |
|1874                |567                 |5                   |30                  |PROCESOS INDUSTRIALES                                                                               |3          |El temario es muy extenso y tengo alumnos de 3er semestre que no han llevado estadística y les cuest|
|1875                |567                 |5                   |30                  |PROCESOS INDUSTRIALES                                                                               |1          |La materia proporciona un panorama general de la calidad y no puede ser analizado mas profundamente |
|1876                |555                 |5                   |30                  |EVALUACION DE PROYECTOS DE INVERSION                                                                |2          |Las industrias que me gustaría abordar son petroquímica, automotriz y metalurgica                   |
|1877                |555                 |5                   |30                  |EVALUACION DE PROYECTOS DE INVERSION                                                                |2          |Reescribir los subtemas para que muestren mejor lo que se va a desarrollar                          |
|1878                |555                 |5                   |30                  |EVALUACION DE PROYECTOS DE INVERSION                                                                |2          |Falta integrar temario sobre operaciones unitarias y procesos unitarios                             |
|1879                |555                 |5                   |30                  |EVALUACION DE PROYECTOS DE INVERSION                                                                |2          |Las industrias que me gustaría abordar son petroquímica, automotriz y metalurgica                   |
|1880                |541                 |5                   |30                  |CALIDAD                                                                                             |1          |Es vigente, robusto, y logra integrar aspectos clave para la aplicación práctica de la ingeniería y |
|1881                |541                 |5                   |30                  |CALIDAD                                                                                             |1          |Cumple con lo requerido para evaluar proyectos                                                      |
|1882                |541                 |5                   |30                  |CALIDAD                                                                                             |1          |Porque permite a los alumnos conocer los aspectos teóricos y aplicarlos mediante una aplicación prác|
|1883                |541                 |5                   |30                  |CALIDAD                                                                                             |1          |Considero que el programa de estudio contempla todos los temas básicos para saber evaluar un proyect|
|1884                |542                 |5                   |30                  |CONTABILIDAD FINANCIERA Y DE COSTOS                                                                 |1          |acorde a lo actual                                                                                  |
|1885                |549                 |5                   |30                  |DISEÑO DE LA CADENA DE SUMINISTROS                                                                  |1          |Cubre la demanda laboral                                                                            |
|1886                |549                 |5                   |30                  |DISEÑO DE LA CADENA DE SUMINISTROS                                                                  |3          |El temario es muy extenso y tengo alumnos de 3er semestre que no han llevado estadística y les cuest|
|1887                |549                 |5                   |30                  |DISEÑO DE LA CADENA DE SUMINISTROS                                                                  |1          |La materia proporciona un panorama general de la calidad y no puede ser analizado mas profundamente |
|1888                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |2          |Es importante su actualización                                                                      |
|1889                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |2          |Le falta actualización                                                                              |
|1890                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |1          |Se abordan los temas fundamentales para el estudio de las Cadenas de Suministro.                    |
|1891                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |2          |Faltaría realizar algunos ajustes para clarificar ciertos subtemas                                  |
|1892                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |2          |Cumple con lo mínimo indispensable, cuenta con la bibliografía actualizada, tiene las formas de expo|
|1893                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |1          |contribuye con los atributos de egreso                                                              |
|1894                |566                 |5                   |30                  |PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL                                                  |1          |Cada alumno reporta su actividad en la empresa                                                      |
|1895                |578                 |5                   |30                  |ANALISIS Y MEJORA DE PROCESOS                                                                       |2          |Los alumnos no tienen el conocimieno homogéneo de escritura y redacción, quizas seria bueno colocar |
|1896                |548                 |5                   |30                  |DIRECCION DE PROYECTOS                                                                              |1          |Es adecuado                                                                                         |
|1897                |548                 |5                   |30                  |DIRECCION DE PROYECTOS                                                                              |1          |Es una oportunidad para los alumnos el participar en práctica profesionales.                        |
|1898                |548                 |5                   |30                  |DIRECCION DE PROYECTOS                                                                              |2          |Habría que incrementar algunos temas de Metodologías de la Investigación                            |
|1899                |571                 |5                   |30                  |SIMULACION                                                                                          |2          |ya hay más metodologías actuales como agile                                                         |
|1900                |571                 |5                   |30                  |SIMULACION                                                                                          |2          |Hay algunos temas adicionales que veo con mis alumnos para complementar                             |
|1901                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |2          |Falta incluir temas de gestión y habilidades suaves que se usan en la industria.                    |
|1902                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |3          |En un temario muy ambicioso para el tiempo que se dispone.                                          |
|1903                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |1          |Es un temario con lo necesario para que los alumnos conozcan lo que es la herramienta de simulación.|
|1904                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |1          |Es una asignatura que contiene los temas que permiten una comprensión clara de lo que es Simulación |
|1905                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |1          |Ayuda a los estudiantes a aprender habilidades para la vida                                         |
|1906                |545                 |5                   |30                  |CREATIVIDAD E INOVACION                                                                             |1          |Estoy muy de acuerdo con los temas                                                                  |
|1907                |563                 |5                   |30                  |METODOLOGIA PARA LA PLANEACION                                                                      |2          |Hay que responder a la realidad laboral                                                             |
|1908                |563                 |5                   |30                  |METODOLOGIA PARA LA PLANEACION                                                                      |2          |Hay que actualizarse y alinearse a la realidad                                                      |
|1909                |568                 |5                   |30                  |RELACION LABORAL Y ORGANIZA                                                                         |2          |FALTA ACTUALIZARLO                                                                                  |
|1910                |568                 |5                   |30                  |RELACION LABORAL Y ORGANIZA                                                                         |2          |FALTA ACTUALIZARLO                                                                                  |
|1911                |568                 |5                   |30                  |RELACION LABORAL Y ORGANIZA                                                                         |1          |Es completo de acuerdo al avance de los alumnos                                                     |
|1912                |568                 |5                   |30                  |RELACION LABORAL Y ORGANIZA                                                                         |1          |Considero cubre lo necesario para el desarrollo profesional.                                        |
|1913                |579                 |5                   |30                  |COSTOS Y LOGISTICA DE SISTEMAS DE TRANSPORTE                                                        |2          |Se requiere actualizar algunos temas para que estén relacionados con las modificaciones en las leyes|
|1914                |559                 |5                   |30                  |INTELIGENCIA DE NEGOCIOS                                                                            |1          |Considero que si ya que incluye los temas adecuados que necesita saber el  estudiante acerca de las |
|1915                |559                 |5                   |30                  |INTELIGENCIA DE NEGOCIOS                                                                            |2          |Sería bueno contemplar más horas para ampliar el tema de trabajo grupal.                            |
|1916                |562                 |5                   |30                  |LOGISTICA INVERSA                                                                                   |2          |Sería bueno contemplar más horas para ampliar el tema de trabajo grupal.                            |
|1917                |552                 |5                   |30                  |ERGONOMIA EN EL TRABAJO                                                                             |1          |el programa sigue estando vigente                                                                   |
|1918                |556                 |5                   |30                  |FINANZAS COORPORATIVAS                                                                              |1          |el programa sigue estando vigente                                                                   |
|1919                |580                 |5                   |30                  |TEMAS SELECTOS DE DIRECCION Y CREACION DE EMPRESAS                                                  |2          |Es una asignatura que requiere de mucha preparación y actulización constante                        |
|1920                |421                 |5                   |21                  |LABORATORIO DE MAQUINAS TERMICAS                                                                    |1          |Se cumple con los objetivos que se tienen actualmente en el campo profesional y de investigación.   |
|1921                |423                 |5                   |21                  |MECANICA DE FLUIDOS I                                                                               |1          |Porque contiene un panorama general de lo que es la Ergonomía para que el alumnado motivado cuente c|
|1922                |423                 |5                   |21                  |MECANICA DE FLUIDOS I                                                                               |1          |Apoya los atributos de egreso                                                                       |
|1923                |424                 |5                   |21                  |MECANICA DE FLUIDOS II                                                                              |1          |El temario se pensó para ayudar a los alumnos                                                       |
|1924                |432                 |5                   |21                  |TURBOMAQUINARIA                                                                                     |1          |por los temas vistos                                                                                |
|1925                |429                 |5                   |21                  |TERMODINAMICA APLICADA                                                                              |1          |los temas y el el tiempo son adecuados                                                              |
|1926                |430                 |5                   |21                  |TERMOFLUIDOS                                                                                        |1          |Cubre todos los temas importantes y está atualizado                                                 |
|1927                |430                 |5                   |21                  |TERMOFLUIDOS                                                                                        |1          |El temario es adecuado, aunque la asignatura de Matemáticas avanzadas que antes impartían para la ca|
|1928                |430                 |5                   |21                  |TERMOFLUIDOS                                                                                        |1          |Se pueden cumplir con los objetivos en el tiempo requerido                                          |
|1929                |430                 |5                   |21                  |TERMOFLUIDOS                                                                                        |1          |El temario es adecuado                                                                              |
|1930                |416                 |5                   |21                  |ELEMENTOS DE MECANICA DEL MEDIO CONTINUO                                                            |1          |Se cubren los temas relevandes del campo de conocimiento                                            |
|1931                |416                 |5                   |21                  |ELEMENTOS DE MECANICA DEL MEDIO CONTINUO                                                            |1          |Todo bien                                                                                           |
|1932                |416                 |5                   |21                  |ELEMENTOS DE MECANICA DEL MEDIO CONTINUO                                                            |1          |por los temas                                                                                       |
|1933                |424                 |5                   |21                  |MECANICA DE FLUIDOS II                                                                              |1          |Se pueden cumplir con los objetivos en el tiempo requerido                                          |
|1934                |431                 |5                   |21                  |TRANSFERENCIA DE CALOR                                                                              |1          |Proporciona las bases para el estudio de la Mecánica de sólidos y de la mecánica de fluidos.        |
|1935                |415                 |5                   |21                  |DISEÑO DE SISTEMAS TERMICOS                                                                         |1          |Debido a los temas y la forma de abordar estos me parece adecuado                                   |
|1936                |428                 |5                   |21                  |TEMAS SELECTOS DE TERMOFLUIDOS I                                                                    |2          |Requiere más horas/créditos para cubrir el temario satisfactoriamente.                              |
|1937                |428                 |5                   |21                  |TEMAS SELECTOS DE TERMOFLUIDOS I                                                                    |1          |El temario es adecuado, aunque la asignatura de Matemáticas avanzadas que antes impartían para la ca|
|1938                |426                 |5                   |21                  |SISTEMAS DE MEJORAMIENTO AMBIENTAL                                                                  |2          |Desde el inicio del curso debe darse el total de los mecanismos de transferencia de calor y dejar al|
|1939                |426                 |5                   |21                  |SISTEMAS DE MEJORAMIENTO AMBIENTAL                                                                  |2          |En un campo tan amplio se emplean buenos ejemplos concretos que fácilmente se pueden extender a cual|
|1940                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |Dado que es una mteria de temas selectos, cada profeson determina el contenido de programa. sin emba|
|1941                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |En realidad el temario se adecúa de acuerdo a los avances en los temas tratados.                    |
|1942                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |Solo cambiaría de lugar unos temas para que muestren mejor lo que se va a desarrollar e incluiría un|
|1943                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |lo he revisado previamente                                                                          |
|1944                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Cubre los aspectos más importantes                                                                  |
|1945                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Cubre los aspectos más importantes                                                                  |
|1946                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |Falta cultura metrológica                                                                           |
|1947                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |Falta cultura metrológica                                                                           |
|1948                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Contiene todos los temas de la materia                                                              |
|1949                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Contiene los temas más importantes de la materia                                                    |
|1950                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |No corresponde a los 2 créditos que tiene.                                                          |
|1951                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |3          |Porque los alumnos no cuentan con los antecedentes necesarios                                       |
|1952                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |VEmos el término de energía en su más amplio concepto y es un tema que debemos ver en más materias y|
|1953                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |Vemos el término de energía en su más amplio concepto y es un tema que debemos ver en más materias y|
|1954                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Se estudian equipos que encontrarán los alumnos en la vida de trabajo                               |
|1955                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |1          |Se estudian equipos que encontrarán los alumnos en la vida de trabajo                               |
|1956                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |debería impartirse la asignatura después de las asignaturas Termodinámica aplicada y Mecánica de flu|
|1957                |425                 |5                   |21                  |SISTEMAS DE CONVERSION DE ENERGIA TERMICA                                                           |2          |debería impartirse la asignatura después de las asignaturas Termodinámica aplicada y Mecánica de flu|
|1958                |414                 |5                   |21                  |AHORRO DE ENERGIA                                                                                   |2          |debería impartirse la asignatura después de las asignaturas Termodinámica aplicada y Mecánica de flu|
|1959                |427                 |5                   |21                  |SISTEMAS TERMOENERGETICOS                                                                           |1          |Si, porqué se abordan temas que se aplican en la vida laboral                                       |
|1960                |427                 |5                   |21                  |SISTEMAS TERMOENERGETICOS                                                                           |1          |Si, porqué se abordan temas que se aplican en la vida laboral                                       |
|1961                |427                 |5                   |21                  |SISTEMAS TERMOENERGETICOS                                                                           |2          |Falta tiempo para la exposición del temario                                                         |
|1962                |420                 |5                   |21                  |LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION                                                   |2          |Falta agregar temas de fuentes alternas, las cuales he ido agregando.                               |
|1963                |420                 |5                   |21                  |LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION                                                   |1          |Contiene los temas más importantes de la materia                                                    |
|1964                |420                 |5                   |21                  |LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION                                                   |1          |Se desarrollan análisis energéticos en diversos sistemas térmicos abiertos aplicables en la industri|
|1965                |420                 |5                   |21                  |LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION                                                   |1          |Se desarrollan análisis energéticos en diversos sistemas térmicos abiertos aplicables en la industri|
|1966                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Se realizan prácticas de psicrometría, bomba de calor y refrigeración.                              |
|1967                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Se estudian equipos que encontrarán los alumnos en la vida de trabajo                               |
|1968                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Se estudian equipos que encontrarán los alumnos en la vida de trabajo                               |
|1969                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Si, porqué se abordan temas que se aplican en la vida laboral                                       |
|1970                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |NA                                                                                                  |
|1971                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Las prácticas cubren los temas relevantes del temario                                               |
|1972                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Las prácticas cubren los temas relevantes del temario de la asignatura                              |
|1973                |417                 |5                   |21                  |LAB. MECANICA DE FLUIDOS I                                                                          |1          |Todo bien                                                                                           |
|1974                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |2          |Orden de las prácticas.                                                                             |
|1975                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |2          |Orden de las prácticas.                                                                             |
|1976                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |1          |Me parece que se dan las prácticas de laboratorio conveniente para este curso.                      |
|1977                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |1          |las prácticas de laboratorio complementan de manera adecuada las clases de teoría                   |
|1978                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |1          |Se cumple con el objetivo de ver los temas desde el punto de vista físico y ser compemento de los mé|
|1979                |418                 |5                   |21                  |LAB. MECANICA DE FLUIDOS II                                                                         |1          |Todo bien                                                                                           |
|1980                |422                 |5                   |21                  |LABORATORIO DE TERMOFLUIDOS                                                                         |2          |Orden de las prácticas.                                                                             |
